scraped_date,codigo,cotacao,data_cotacao,setor,subsetor,valor_mercado,valor_firma,numero_acoes,pl,lpa,pvp,vpa,pebit,marg_bruta,psr,marg_ebit,pativos,marg_liquida,p_cap_giro,ebit_ativo,p_ativ_circ_liq,roic,div_yield,roe,ev_ebitida,liquidez_corr,giro_ativos,div_br_patrim,cres_rec_5a,ativo,disponibilidades,ativo_circulante,div_bruta,div_liquida,patrimonio_liquido,receita_Liquida_12,receita_Liquida_3,ebit_12,ebit_3,lucro_liquido_12,lucro_liquido_3
2020-06-05 11:20:16.304060,ANIM3,25.54,2020-06-04 00:00:00,Diversos,Educacional,2838080000,3130300000,111123000,42.66,0.6,1.7,14.98,20.52,0.445,2.29,0.11199999999999999,0.85,0.054000000000000006,3,0.040999999999999995,6.91,0.057999999999999996,0,0.04,11.66,3.81,22.64,0.74,0.086,3356900000,931894000,1281060000,1224120000,292222000,292222000,1237950000,338983000,138283000,81721000,138283000,81721000
2020-06-05 11:20:16.304060,ARZZ3,45.36,2020-06-04 00:00:00,Comércio,"Tecidos, Vestuário e Calçados",4125670000,4122450000,90954000,25.02,1.81,5.46,8.31,27.89,0.462,2.46,0.08800000000000001,2.17,0.098,5.23,0.078,15.45,0.134,0.013000000000000001,0.218,17.87,2.26,27.86,0.82,0.10300000000000001,1905180000,619181000,1416750000,615959000,3221950,3221950,1677540000,375471000,147947000,15891000,147947000,15891000
2020-06-05 11:20:16.304060,ATOM3,1.65,2020-06-04 00:00:00,Outros,Outros,34483400,21750400,20899000,7.1,0.23,3.9,0.42,14.68,1,2.89,0.19699999999999998,1.84,0.406,1.99,0.126,3.96,0.47,0,0.5489999999999999,9.21,15.01,9.26,0,0.124,18716000,12733000,18584000,0,12733000,12733000,11941000,5134000,2349000,1556000,2349000,1556000
2020-06-05 11:20:16.304060,AZEV3,4.05,2020-06-04 00:00:00,Construção e Engenharia,Construção Pesada,21870000,51675000,5400000,0.17,24.1,0.1,40.83,0.42,1.597,0.9,2.151,0.4,5.332000000000001,0.14,0.956,0.09,2.112,0,0.59,1.05,0.11,0.98,0.14,0.478,54913000,11000,20339000,29816000,29805000,29805000,24409000,721000,52500000,4530000,52500000,4530000
2020-06-05 11:20:16.304060,AZEV4,3.37,2020-06-04 00:00:00,Construção e Engenharia,Construção Pesada,18198000,48003000,5400000,0.14,24.1,0.08,40.83,0.35,1.597,0.75,2.151,0.33,5.332000000000001,0.11,0.956,0.07,2.112,0,0.59,0.97,0.11,0.91,0.14,0.478,54913000,11000,20339000,29816000,29805000,29805000,24409000,721000,52500000,4530000,52500000,4530000
2020-06-05 11:20:16.304060,AZUL4,19.08,2020-06-04 00:00:00,Transporte,Transporte Aéreo,6527080000,25914300000,342090000,0.75,25.41,0.68,28.2,4.76,0.008,0.56,0.11699999999999999,0.35,0.743,1.06,0.073,0.26,0.08900000000000001,0,0.9009999999999999,10.84,0.37,18.89,2.14,0.2,18816900000,1267380000,3572540000,20654600000,19387200000,19387200000,11703000000,2802670000,1372200000,158799000,1372200000,158799000
2020-06-05 11:20:16.304060,BTOW3,86.03,2020-06-04 00:00:00,Comércio,Produtos Diversos,45013400000,45252600000,523229000,156.86,0.55,7.99,10.76,252.15,0.297,6.27,0.025,2.79,0.04,9.04,0.011000000000000001,43.18,0.026000000000000002,0,0.051,62.75,2.11,253.49,1.21,0.064,16129000000,6549580000,9454940000,6788820000,239233000,239233000,7181660000,1696240000,178517000,18608000,178517000,18608000
2020-06-05 11:20:16.304060,B3SA3,49.58,2020-06-04 00:00:00,Serviços Financeiros Diversos,Serviços Financeiros Diversos,102092000000,96371700000,2059140000,32.58,1.52,4.1,12.09,26.7,0.9059999999999999,14.37,0.5379999999999999,2.48,0.441,53.92,0.09300000000000001,23.4,0.127,0.032,0.126,19.84,1.19,25.21,0.21,0.358,41141800000,10975700000,11881300000,5255340000,5720370000,5720370000,7103470000,1905200000,3823130000,1307390000,3823130000,1307390000
2020-06-05 11:20:16.304060,BAHI3,95.55,2020-06-04 00:00:00,Holdings Diversificadas,Holdings Diversificadas,212060000,196616000,2219360,11.53,8.29,2.14,44.6,23.4,0.376,2.64,0.113,0.51,0.22699999999999998,8.1,0.022000000000000002,0.84,0.024,0,0.18600000000000003,26.28,0.69,21.7,0.25,1.5530000000000002,416661000,40233000,58204000,24789000,15444000,15444000,80448000,38431000,9061000,636000,9061000,636000
2020-06-05 11:20:16.304060,BDLL4,7.24,2020-06-04 00:00:00,Máquinas e Equipamentos,Máqs. e Equips. Industriais,11584000,240132000,1600000,0.11,65.41,0.92,7.87,0.23,0.31,0.21,0.9359999999999999,0.01,1.933,0.07,0.06,0.02,0.068,0,8.312999999999999,5.67,0.62,4.74,18.16,0.433,837950000,18000,275437000,228566000,228548000,228548000,54128000,7565000,50668000,14159000,50668000,14159000
2020-06-05 11:20:16.304060,BTTL3,4.9,2020-06-04 00:00:00,Holdings Diversificadas,Holdings Diversificadas,72818900,102917000,14861000,7.53,0.65,7.22,0.68,5.69,0.147,0.15,0.027000000000000003,0.56,0.021,47.75,0.098,1,0.11699999999999999,0,0.9590000000000001,5.54,0.97,8.05,3.36,0.033,130513000,3826000,47806000,33924000,30098000,30098000,470723000,111685000,12791000,6718000,12791000,6718000
2020-06-05 11:20:16.304060,BBSE3,28.05,2020-06-04 00:00:00,Previdência e Seguros,Seguradoras,56100000000,-,2000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14800000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05 11:20:16.304060,BIOM3,18.92,2020-06-04 00:00:00,Saúde,Medicamentos e Outros Produtos,1149580000,1267280000,60760000,19.27,0.98,8.54,2.22,26.04,0.207,71.75,2.7560000000000002,3.14,3.7230000000000003,17.74,0.121,10.2,0.149,0,0.44299999999999995,30.03,2.21,28.7,1.36,10.144,365584000,65311000,118273000,183010000,117699000,117699000,16021000,8936000,44151000,10084000,44151000,10084000
2020-06-05 11:20:16.304060,BSEV3,3.2,2020-06-04 00:00:00,Alimentos,Açucar e Alcool,3265370000,8902100000,1020430000,4.2,0.76,14.65,0.22,9,0.14300000000000002,0.55,0.061,0.32,0.131,16.66,0.035,0.49,0.038,0,3.485,4.26,1.06,24.52,26.51,0.009000000000000001,10269600000,269429000,3330090000,5906160000,5636730000,5636730000,5933470000,1389550000,362991000,44155000,362991000,44155000
2020-06-05 11:20:16.304060,GBIO33,9.9,2020-06-04 00:00:00,Saúde,Medicamentos e Outros Produtos,1055560000,1197870000,106622000,659.1,0.02,1.43,6.95,8.92,0.465,1.42,0.159,0.85,0.002,7.16,0.095,18.98,0.11900000000000001,0,0.002,10.12,1.36,10.12,0.26,0.019,1246950000,47974400,561996000,190284000,142309000,142309000,743097000,199988000,118334000,24943300,118334000,24943300
2020-06-05 11:20:16.304060,BKBR3,13.04,2020-06-04 00:00:00,Hoteis e Restaurantes,Restaurante e Similares,2974490000,3198170000,228105000,293.05,0.04,1.71,7.61,61,0.616,1.04,0.017,0.87,0.004,37.45,0.013999999999999999,3.04,0.017,0.004,0.006,9.01,1.12,65.59,0.4,0.233,3429390000,467696000,715139000,691373000,223677000,223677000,2851740000,649078000,48761100,70983000,48761100,70983000
2020-06-05 11:20:16.304060,BOBR4,1.71,2020-06-04 00:00:00,Prods. de Uso Pessoal e de Limpeza,Produtos de Limpeza,445472000,747152000,260510000,11,0.16,1.56,1.09,4.47,0.38799999999999996,0.42,0.094,0.68,0.038,2.23,0.151,0.66,0.18899999999999997,0,0.142,6.03,0.57,7.51,1.12,0.011000000000000001,657593000,18508000,270194000,320188000,301680000,301680000,1059750000,223933000,99551000,37555000,99551000,37555000
2020-06-05 11:20:16.304060,BBRK3,2.9,2020-06-04 00:00:00,Construção e Engenharia,Intermediação Imobiliária,105207000,49125100,36278300,1.18,2.46,0.42,6.87,7.19,0.7240000000000001,0.77,0.107,0.26,0.52,3.41,0.036000000000000004,2.11,0.043,0,0.358,23.94,1.49,3.36,0,0.038,402956000,56082000,94028000,0,56082000,56082000,136112000,33578000,14623000,5857000,14623000,5857000
2020-06-05 11:20:16.304060,BRML3,10.97,2020-06-04 00:00:00,Exploração de Imóveis,Exploração de Imóveis,9578360000,11698300000,873141000,7.92,1.39,0.86,12.78,10.53,0.894,7.7,0.731,0.5,1.082,12.84,0.048,1.54,0.05,0.075,0.10800000000000001,12.54,2.72,12.86,0.27,0.023,19108500000,877743000,1180670000,2997640000,2119890000,2119890000,1244080000,283760000,909702000,215329000,909702000,215329000
2020-06-05 11:20:16.304060,BRPR3,9.4,2020-06-04 00:00:00,Exploração de Imóveis,Exploração de Imóveis,4620190000,5156910000,491510000,9.36,1,0.64,14.68,19.69,1,12.94,0.657,0.47,1.383,3.89,0.024,3.74,0.027000000000000003,0.009000000000000001,0.068,21.97,5.15,21.98,0.24,0.124,9922460000,1228240000,1473320000,1764960000,536717000,536717000,356952000,76010000,234593000,52809000,234593000,52809000
2020-06-05 11:20:16.304060,BRAP3,33.5,2020-06-04 00:00:00,Holdings Diversificadas,Holdings Diversificadas,11659100000,11684900000,348034000,2067.22,0.02,1.11,30.23,667.53,0,0,0,1.06,0,0,0.002,0,0,0.022000000000000002,0.001,669.01,0,669.01,0,0,11031700000,199618000,553142000,225395000,25777000,25777000,0,0,17466000,2992000,17466000,2992000
2020-06-05 11:20:16.304060,BRAP4,36.8,2020-06-04 00:00:00,Holdings Diversificadas,Holdings Diversificadas,12807700000,12833400000,348034000,2270.86,0.02,1.22,30.23,733.29,0,0,0,1.16,0,0,0.002,0,0,0.022000000000000002,0.001,734.77,0,734.77,0,0,11031700000,199618000,553142000,225395000,25777000,25777000,0,0,17466000,2992000,17466000,2992000
2020-06-05 11:20:16.304060,AGRO3,20.34,2020-06-04 00:00:00,Exploração de Imóveis,Exploração de Imóveis,1263200000,1809050000,62104300,31.23,0.65,1.14,17.77,8.5,0.305,1.92,0.226,0.65,0.187,4.63,0.077,4.62,0.084,0.042,0.037000000000000005,10.54,1.96,12.18,0.57,0.155,1933620000,79728000,556473000,625580000,545852000,545852000,656543000,119898000,148581000,34962000,148581000,34962000
2020-06-05 11:20:16.304060,BRKM3,27.6,2020-06-04 00:00:00,Químicos,Petroquímicos,22003200000,48501100000,797219000,2.82,9.8,22,1.25,12.95,0.11699999999999999,0.42,0.033,0.29,0.16,3.76,0.022000000000000002,0.41,0.031,0.03,7.808,8.91,1.29,28.54,38.84,0.03,77177000000,12347400000,25777700000,38845300000,26497900000,26497900000,51970200000,12624600000,1699400000,213507000,1699400000,213507000
2020-06-05 11:20:16.304060,BRKM5,27.22,2020-06-04 00:00:00,Químicos,Petroquímicos,21700300000,48198200000,797219000,2.78,9.8,21.7,1.25,12.77,0.11699999999999999,0.42,0.033,0.28,0.16,3.71,0.022000000000000002,0.4,0.031,0.031,7.808,8.85,1.29,28.36,38.84,0.03,77177000000,12347400000,25777700000,38845300000,26497900000,26497900000,51970200000,12624600000,1699400000,213507000,1699400000,213507000
2020-06-05 11:20:16.304060,BRFS3,23.45,2020-06-04 00:00:00,Alimentos,Carnes e Derivados,19052500000,33764900000,812473000,15.21,1.54,2.94,7.97,6.08,0.252,0.54,0.08900000000000001,0.4,0.036000000000000004,6.05,0.066,0.91,0.1,0,0.193,6.2,1.19,10.77,3.55,0.003,47304300000,8292300000,19459700000,23004700000,14712400000,14712400000,35036800000,8949060000,3135130000,826083000,3135130000,826083000
2020-06-05 11:20:16.304060,CAMB4,6.25,2019-12-20 00:00:00,"Tecidos, Vestuário e Calçados",Calçados,262375000,323173000,41980000,11.01,0.57,3.19,1.96,10.87,0.451,1.21,0.111,1.05,0.11,16.29,0.09699999999999999,5.06,0.10800000000000001,0,0.29,10.34,1.16,13.39,0.85,0.062,249372000,8824000,115597000,69622000,60798000,60798000,217711000,53459000,24130000,6679000,24130000,6679000
2020-06-05 11:20:16.304060,CAML3,11.19,2020-06-04 00:00:00,Alimentos,Alimentos Diversos,4140300000,5264570000,370000000,17.28,0.65,1.84,6.08,13.97,0.23199999999999998,0.77,0.055,0.86,0.044000000000000004,2.84,0.062,29.54,0.08,0.017,0.107,11.97,2.17,17.76,0.75,0.19,4809390000,570056000,2700180000,1694330000,1124270000,1124270000,5396110000,1813390000,296359000,105710000,296359000,105710000
2020-06-05 11:20:16.304060,CRFB3,18.5,2020-06-04 00:00:00,Comércio e Distribuição,Alimentos,36722900000,41303900000,1985020000,39.28,0.47,2.64,7,9.82,0.20600000000000002,0.59,0.061,0.88,0.02,14.64,0.08900000000000001,4.51,0.113,0.013000000000000001,0.067,8.55,1.16,11.04,0.43,0.10099999999999999,41957000000,1388000000,18659000000,5969000000,4581000000,4581000000,61803000000,15381000000,3740000000,845000000,3740000000,845000000
2020-06-05 11:20:16.304060,CCRO3,14.69,2020-06-04 00:00:00,Transporte,Exploração de Rodovias,29673800000,43596000000,2020000000,21.66,0.68,3.35,4.39,8.77,0.41700000000000004,2.74,0.313,0.88,0.124,100.4,0.1,1.69,0.11900000000000001,0.052000000000000005,0.154,8.05,0.96,12.88,2.14,0.037000000000000005,33875500000,5058460000,7267770000,18980600000,13922200000,13922200000,10824100000,2642150000,3384900000,846145000,3384900000,846145000
2020-06-05 11:20:16.304060,CEAB3,11.2,2020-06-04 00:00:00,Comércio,"Tecidos, Vestuário e Calçados",3452340000,4873280000,308245000,3.77,2.97,1.27,8.79,10.11,0.486,0.55,0.055,0.6,0.146,5.89,0.059000000000000004,3.37,0.07,0,0.33799999999999997,5.02,1.4,14.27,0.63,0,5798360000,279963000,2062200000,1700900000,1420940000,1420940000,6260980000,976850000,341509000,45547000,341509000,45547000
2020-06-05 11:20:16.304060,CEBR6,68,2020-06-03 00:00:00,Energia Elétrica,Energia Elétrica,980288000,1051390000,14416000,9.25,7.35,1.23,55.1,5.89,0.149,0.35,0.06,0.28,0.05,7.23,0.047,1.05,0.055999999999999994,0,0.133,4.68,1.09,6.32,0.58,0.055,3555050000,388588000,1601660000,459688000,71100000,71100000,2764100000,659872000,166442000,14071000,166442000,14071000
2020-06-05 11:20:16.304060,CLSC4,49.35,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,1903530000,3176430000,38572000,5.36,9.2,1.23,40.21,4.42,0.13,0.24,0.054000000000000006,0.2,0.044000000000000004,3.67,0.046,0.38,0.052000000000000005,0.039,0.22899999999999998,4.8,1.23,7.38,1.04,0.067,9425930000,341759000,2817010000,1614660000,1272900000,1272900000,7993570000,2109790000,430657000,178641000,430657000,178641000
2020-06-05 11:20:16.304060,RANI3,4.09,2020-06-04 00:00:00,Madeira e Papel,Papel e Celulose,681886000,1401130000,166720000,12.34,0.33,1.92,2.13,5.21,0.307,0.75,0.145,0.44,0.061,8.41,0.084,0.95,0.094,0.003,0.156,5.61,1.2,10.71,2.31,0.053,1563840000,98588000,490402000,817837000,719249000,719249000,904078000,236323000,130850000,39102000,130850000,39102000
2020-06-05 11:20:16.304060,CMIG3,11.7,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,17067400000,30522600000,1458750000,7.51,1.56,1.08,10.85,3.59,0.22,0.67,0.18600000000000003,0.34,0.08900000000000001,6.27,0.094,0.71,0.10300000000000001,0.023,0.14400000000000002,5.33,1.35,6.42,1,0.07200000000000001,50381500000,2307410000,10478700000,15762600000,13455200000,13455200000,25536300000,6059210000,4756680000,1240610000,4756680000,1240610000
2020-06-05 11:20:16.304060,CMIG4,11.18,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,16308900000,29764000000,1458750000,7.17,1.56,1.03,10.85,3.43,0.22,0.64,0.18600000000000003,0.32,0.08900000000000001,5.99,0.094,0.68,0.10300000000000001,0.025,0.14400000000000002,5.2,1.35,6.26,1,0.07200000000000001,50381500000,2307410000,10478700000,15762600000,13455200000,13455200000,25536300000,6059210000,4756680000,1240610000,4756680000,1240610000
2020-06-05 11:20:16.304060,CNTO3,31.5,2020-06-04 00:00:00,Comércio,"Tecidos, Vestuário e Calçados",6646970000,6576250000,211015000,21.43,1.47,5.68,5.54,88.58,0.494,2.61,0.028999999999999998,1.69,0.122,14.24,0.019,5.52,0.024,0,0.265,22.58,1.43,87.63,0.03,0,3933730000,105308000,1560580000,34590000,70718000,70718000,2545420000,1397240000,75043000,6721060,75043000,6721060
2020-06-05 11:20:16.304060,CESP3,31.29,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,10247600000,11115300000,327503000,7.45,4.2,1.45,21.51,18.15,0.42200000000000004,6.11,0.337,0.78,0.82,41.35,0.043,2.16,0.046,0.059000000000000004,0.195,11.51,1.23,19.68,0.26,0.085,13126600000,950183000,1325620000,1817930000,867748000,867748000,1676220000,460540000,564663000,210377000,564663000,210377000
2020-06-05 11:20:16.304060,CESP5,30.5,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,9988840000,10856600000,327503000,7.26,4.2,1.42,21.51,17.69,0.42200000000000004,5.96,0.337,0.76,0.82,40.3,0.043,2.1,0.046,0.061,0.195,11.24,1.23,19.23,0.26,0.085,13126600000,950183000,1325620000,1817930000,867748000,867748000,1676220000,460540000,564663000,210377000,564663000,210377000
2020-06-05 11:20:16.304060,CESP6,28.74,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,9412440000,10280200000,327503000,6.85,4.2,1.34,21.51,16.67,0.42200000000000004,5.62,0.337,0.72,0.82,37.98,0.043,1.98,0.046,0.064,0.195,10.64,1.23,18.21,0.26,0.085,13126600000,950183000,1325620000,1817930000,867748000,867748000,1676220000,460540000,564663000,210377000,564663000,210377000
2020-06-05 11:20:16.304060,HGTX3,15.46,2020-06-04 00:00:00,"Tecidos, Vestuário e Calçados",Vestuário,2512780000,2209770000,162534000,14.52,1.06,1.79,8.64,15.82,0.43200000000000005,1.74,0.11,1.31,0.12,2.94,0.083,3.16,0.132,0.035,0.12300000000000001,8.89,2.9,13.92,0.13,0.009000000000000001,1915010000,485318000,1305610000,182310000,303008000,303008000,1447330000,272112000,158801000,7493000,158801000,7493000
2020-06-05 11:20:16.304060,CIEL3,4.38,2020-06-04 00:00:00,Serviços Financeiros Diversos,Serviços Financeiros Diversos,11899700000,12244500000,2716820000,9.9,0.44,1.29,3.41,7.28,0.341,1.07,0.147,0.14,0.10800000000000001,1.8,0.019,3.6,0.127,0.047,0.13,4.47,1.1,7.49,1.09,0.027000000000000003,84219800000,9757790000,71653800000,10102600000,344829000,344829000,11125800000,1210990000,1635430000,177214000,1635430000,177214000
2020-06-05 11:20:16.304060,COCE5,51.5,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,4009530000,6456190000,77855000,8.34,6.17,1.25,41.15,6.33,0.158,0.72,0.114,0.44,0.086,44.67,0.07,1.18,0.078,0.040999999999999995,0.15,7.03,1.04,10.19,0.84,0.098,9098630000,234736000,2483420000,2681400000,2446660000,2446660000,5581840000,1399580000,633719000,119835000,633719000,119835000
2020-06-05 11:20:16.304060,COGN3,6.74,2020-06-04 00:00:00,Diversos,Educacional,12648300000,21881800000,1876610000,300.31,0.02,0.69,9.75,16.85,0.5920000000000001,1.86,0.11,0.35,0.006999999999999999,3.99,0.021,1.1,0.023,0.005,0.002,11.59,1.97,29.15,0.66,0.075,36283300000,2909300000,6448990000,12142800000,9233470000,9233470000,6815550000,1627470000,750632000,163402000,750632000,163402000
2020-06-05 11:20:16.304060,CGAS3,170,2020-06-03 00:00:00,Gás,Gás,22528600000,27124700000,132521000,14.57,11.67,29.51,5.76,9.23,0.34299999999999997,2.31,0.25,2.66,0.158,247.92,0.28800000000000003,4.32,0.36700000000000005,0.159,2.025,9.75,1.04,11.11,7.01,0.121,8472700000,755401000,2491150000,5351540000,4596130000,4596130000,9760740000,2306570000,2441510000,585406000,2441510000,585406000
2020-06-05 11:20:16.304060,CGAS5,177,2020-06-04 00:00:00,Gás,Gás,23456200000,28052400000,132521000,15.17,11.67,30.72,5.76,9.61,0.34299999999999997,2.4,0.25,2.77,0.158,258.12,0.28800000000000003,4.5,0.36700000000000005,0.162,2.025,10.09,1.04,11.49,7.01,0.121,8472700000,755401000,2491150000,5351540000,4596130000,4596130000,9760740000,2306570000,2441510000,585406000,2441510000,585406000
2020-06-05 11:20:16.304060,CSMG3,56.21,2020-06-04 00:00:00,Água e Saneamento,Água e Saneamento,7124670000,9756580000,126751000,9.78,5.75,1.04,54.11,5.47,0.424,1.36,0.249,0.61,0.139,8.11,0.111,2.54,0.12,0.028999999999999998,0.106,5.08,1.76,7.49,0.49,0.076,11702900000,713527000,2033590000,3345430000,2631900000,2631900000,5225540000,1280330000,1302410000,338451000,1302410000,338451000
2020-06-05 11:20:16.304060,CPLE3,61.87,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,16931100000,25113100000,273655000,8.45,7.32,0.95,64.92,4.8,0.271,1.03,0.214,0.44,0.125,6.19,0.092,1.38,0.10400000000000001,0.036000000000000004,0.113,5.36,1.53,7.12,0.63,0.055999999999999994,38300100000,3016540000,7903240000,11198600000,8182070000,8182070000,16502200000,4153940000,3525180000,927754000,3525180000,927754000
2020-06-05 11:20:16.304060,CPLE6,65.29,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,17867000000,26049000000,273655000,8.91,7.32,1.01,64.92,5.07,0.271,1.08,0.214,0.47,0.125,6.53,0.092,1.45,0.10400000000000001,0.038,0.113,5.56,1.53,7.39,0.63,0.055999999999999994,38300100000,3016540000,7903240000,11198600000,8182070000,8182070000,16502200000,4153940000,3525180000,927754000,3525180000,927754000
2020-06-05 11:20:16.304060,CSAN3,69.43,2020-06-04 00:00:00,Alimentos,Açucar e Alcool,27370000000,37645500000,394210000,31.27,2.22,2.53,27.45,16.41,0.353,4.04,0.24600000000000002,0.82,0.10300000000000001,5.87,0.05,2.23,0.06,0.022000000000000002,0.081,22.57,1.97,22.57,1.26,0.013000000000000001,33181100000,3339440000,9471770000,13615000000,10275500000,10275500000,6767860000,3506510000,1667780000,569514000,1667780000,569514000
2020-06-05 11:20:16.304060,RLOG3,18.47,2020-06-04 00:00:00,Transporte,Transporte Ferroviário,8555750000,20217100000,463224000,67.58,0.27,3.72,4.96,4.37,0.342,1.24,0.285,0.24,0.069,5.54,0.055,0.39,0.062,0,0.055,5.51,1.47,10.33,6.45,0.098,35379500000,3176950000,4850420000,14838300000,11661300000,11661300000,6876460000,1423560000,1956930000,244808000,1956930000,244808000
2020-06-05 11:20:16.304060,CTNM4,6.06,2020-06-04 00:00:00,"Tecidos, Vestuário e Calçados",Fios e Tecidos,185654000,1492860000,30636000,3.31,1.83,0.19,32.61,4.19,0.293,0.1,0.024,0.04,0.023,0.84,0.01,0.2,0.011000000000000001,0,0.055999999999999994,10.19,1.16,33.66,1.53,0.1,4309710000,224944000,1569100000,1532150000,1307210000,1307210000,1865800000,475028000,44349000,1086990,44349000,1086990
2020-06-05 11:20:16.304060,CPFE3,32.05,2020-06-04 00:00:00,Energia Elétrica,Energia Elétrica,36929800000,54052500000,1152250000,12.35,2.59,2.59,12.36,7.37,0.22399999999999998,1.23,0.166,0.77,0.102,10.41,0.10400000000000001,1.81,0.126,0,0.21,8.41,1.36,10.79,1.59,0.133,48182200000,5570450000,13272800000,22693200000,17122700000,17122700000,30087300000,7282270000,5007850000,1293600000,5007850000,1293600000
2020-06-05 11:20:16.304060,CRPG5,23.9,2020-06-04 00:00:00,Químicos,Químicos Diversos,693554000,496925000,29019000,6.31,3.79,1.2,19.9,8.98,0.23600000000000002,1.18,0.131,0.88,0.18600000000000003,1.35,0.098,1.72,0.139,0.006,0.19,4.82,6.2,6.44,0.01,0.1,789406000,204810000,614145000,8181000,196629000,196629000,589335000,146054000,77205000,14615000,77205000,14615000
2020-06-05 11:20:16.304060,CRPG6,23.89,2020-06-04 00:00:00,Químicos,Químicos Diversos,693264000,496635000,29019000,6.31,3.79,1.2,19.9,8.98,0.23600000000000002,1.18,0.131,0.88,0.18600000000000003,1.35,0.098,1.72,0.139,0.006,0.19,4.82,6.2,6.43,0.01,0.1,789406000,204810000,614145000,8181000,196629000,196629000,589335000,146054000,77205000,14615000,77205000,14615000
2020-06-05 11:20:16.304060,CARD3,12.66,2020-06-04 00:00:00,Serviços,Serviços Diversos,529188000,610225000,41800000,16.73,0.76,2,6.33,11.2,0.265,1.19,0.107,1.1,0.071,153.66,0.098,5.85,0.11599999999999999,0.025,0.12,5.75,0.97,12.92,0.41,0.023,482738000,26263000,127848000,107300000,81037000,81037000,443265000,114086000,47248000,12918000,47248000,12918000
2020-06-05 11:20:16.304060,CVCB3,19.8,2020-06-04 00:00:00,Viagens e Lazer,Viagens e Turismo,2956710000,4087140000,149329000,12.24,1.62,2.16,9.18,4.19,0.8859999999999999,1.49,0.35600000000000004,0.43,0.11599999999999999,1.78,0.102,5.73,0.122,0.021,0.17600000000000002,4.84,1.49,5.8,1.13,0.228,6931810000,411883000,5026740000,1542310000,1130430000,1130430000,1979040000,449622000,705112000,189093000,705112000,189093000
2020-06-05 11:20:16.304060,CCPR3,15.61,2020-06-04 00:00:00,Exploração de Imóveis,Exploração de Imóveis,2577430000,3308280000,165114000,55.95,0.28,1.35,11.55,10.09,0.652,5.28,0.523,0.49,0.235,3.67,0.049,2.27,0.057999999999999996,0.003,0.024,10.88,4.32,12.95,0.82,0.06,5239080000,828429000,912373000,1559280000,730848000,730848000,488410000,129901000,255469000,71724000,255469000,71724000
2020-06-05 11:20:16.304060,CYRE3,20.95,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,8374620000,9513840000,399743000,20.14,1.04,1.76,11.91,19.02,0.309,2.13,0.11199999999999999,0.84,0.136,2.65,0.044000000000000004,15.48,0.052000000000000005,0.087,0.087,20.09,2.44,21.61,0.53,0.021,9987780000,1365060000,5353360000,2504280000,1139220000,1139220000,3930820000,1233200000,440353000,170799000,440353000,170799000
2020-06-05 11:20:16.304060,PNVL3,24.65,2020-06-04 00:00:00,Comércio e Distribuição,Medicamentos,3339580000,3819460000,135480000,42.87,0.57,6.25,3.94,28.94,0.29600000000000004,1.2,0.042,2.1,0.027999999999999997,9.41,0.073,36.94,0.10300000000000001,0.006999999999999999,0.146,17.84,1.58,33.1,1.16,0.08,1588260000,140683000,963573000,620560000,479877000,479877000,2779820000,692964000,115391000,25604000,115391000,25604000
2020-06-05 11:20:16.304060,PNVL4,19.14,2020-06-04 00:00:00,Comércio e Distribuição,Medicamentos,2593090000,3072960000,135480000,33.29,0.57,4.85,3.94,22.47,0.29600000000000004,0.93,0.042,1.63,0.027999999999999997,7.31,0.073,28.69,0.10300000000000001,0.01,0.146,14.35,1.58,26.63,1.16,0.08,1588260000,140683000,963573000,620560000,479877000,479877000,2779820000,692964000,115391000,25604000,115391000,25604000
2020-06-05 11:20:16.304060,DIRR3,11.84,2020-06-04 00:00:00,Construção e Engenharia,Construção Civil,1816240000,1973070000,153399000,20.16,0.59,1.44,8.25,8.35,0.344,1.3,0.155,0.38,0.08,1.03,0.045,1.62,0.055,0.042,0.071,7.9,4.24,9.07,0.75,0.01,4827820000,798028000,2318540000,954858000,156830000,156830000,1400900000,291469000,217421000,38051000,217421000,38051000
2020-06-05 11:20:16.304060,DMMO3,1.37,2020-06-04 00:00:00,"Petróleo, Gás e Biocombustíveis",Exploração e/ou Refino e Distribuição,369955000,1030010000,270040000,2.92,0.47,0.77,1.79,33.16,0.125,0.84,0.025,0.28,0.289,1.54,0.008,0.23,0.01,0,0.262,19.56,0.48,92.31,1.63,0.043,1339740000,125670000,220812000,785721000,660051000,660051000,438118000,81955000,11158000,14840000,11158000,14840000
